,title,isbn13,loan_cnt,author,publisher,sex,age,genre
5451,토지 - 전21권 세트,9788930007528,2,박경리 (지은이),나남출판,여성,60대 이상,Fiction
5452,천명 :이병주 장편소설,9788930006293,2,지은이: 李炳注,나남,여성,60대 이상,Korea (South)
5453,호기심 대장 :두 번째 대장,9788928307029,2,서지원 글 ;백명식 그림,좋은책신사고 좋은책어린이,여성,60대 이상,Fiction
5454,쿠키런 깜짝 마술 과학 상식 =수리수리 마수리~! 마술 과학 상식 25 /CookieRun,9788926388785,2,글: 조주희 ;그림: 이태영,서울문화사,여성,60대 이상,"Comic books, strips, etc"
5455,백종원이 추천하는 집밥 메뉴 55,9788926366028,2,백종원 지음,서울문화사,여성,60대 이상,"Cooking, Korean"
5456,찾아라 공룡의 나라,9788943312015,3,"로르 뒤 파이 (지은이), 박선주 (옮긴이)",보림,남성,영유아(0~5),Museums
5457,(어린이를 위한) 세계 지도책 :아빠와 함께 지구 한 바퀴,9788937886676,3,신지혜 글 ;나수은 그림,미래엔,남성,영유아(0~5),Family & Relationships
5458,비가 오는 날에,9788943304423,3,이혜리 지음;정병규 꾸밈,보림,남성,영유아(0~5),Fiction
5459,이이화 한국사 이야기 =History of Korea,9788935669875,3,지은이: 이이화,한길사,남성,50대,Korea
5460,이렇게 한심한 시절의 아침에 :백무산 시집,9788936424428,3,지은이: 백무산,창비,남성,50대,Poetry
5461,삼각파도 속으로,9791159255687,4,황세연,들녘,여성,50대,Fiction
5462,노후자금이 없습니다 :가키야 미우 장편소설,9791159252426,4,지은이: 가키야 미우 ;옮긴이: 고성미,들녘,여성,50대,Literary Collections
5463,나는 둔감하게 살기로 했다 :초초해하지 않고 나답게 사는 법,9791130616636,4,와타나베 준이치 지음 ;정세영 옮김,다산북스,여성,50대,Literary Collections
5464,기묘한 러브레터 :야도노 카호루 소설,9791130623740,4,지은이: 야도노 카호루 ;옮긴이: 김소연,다산북스,여성,50대,Literary Collections
5465,공자의 마지막 공부 - 운명을 넘어선다는 것,9791130631707,4,김승호 (지은이),다산초당(다산북스),여성,50대,Religion
5466,미니멀라이프 청소와 정리법 :인기 미니멀리스트 25인의 집안일 아이디어,9791155361214,4,지은이: 주부의 벗 편집부 ;옮긴이: 김수정,즐거운상상,여성,50대,Cooking
5467,1미터 개인의 간격 - 내가 행복해지기 위한 최소한의 조건,9791155401736,4,홍대선 (지은이),추수밭(청림출판),여성,50대,Philosophy
5468,얼음에 갇힌 여자 :로버트 브린자 장편소설,9791158790851,4,지은이: 로버트 브린자 ;옮긴이: 서지희,더난콘텐츠그룹,여성,50대,Fiction
5469,우렁 각시,9788927185895,5,글: 김지항 ;그림: 김진이,그레이트kids(그레이트키즈),남성,영유아(0~5),Korean fiction
5470,어메이징 우주탐사 - 3D 양방향 증강현실,9788930258142,5,"정창훈 (지은이), 조준철 (그림), 멀티아이텍 3D",스마트베어,남성,영유아(0~5),Fiction
5471,어떻게 말해줘야 할까 - 오은영의 현실밀착 육아회화,9788934986652,5,"오은영 (지은이), 차상미 (그림)",김영사,남성,영유아(0~5),Family & Relationships
5472,겨울을 만났어요,9788943309053,5,이미애 글 ;이종미 그림,보림출판사,남성,영유아(0~5),Winter
5473,꿈꾸는 꼬마 건축가,9788925550428,2,프랭크 비바 글·그림 ;장미란 옮김,알에이치코리아,여성,60대 이상,Education
5474,8인의 고백,9788925550572,2,"제임스 패터슨,원은주 옮김",알에이치코리아,여성,60대 이상,Female friendship
5475,킬룸,9788925554396,2,제프리 디버 지음 ;유소영 옮김,RHK(알에이치코리아),여성,60대 이상,Police
5476,(큰글자책) 마음이 살짝 기운다 :나태주 신작 시집,9788925556246,2,나태주 지음 ;로아 그림,,여성,60대 이상,Poetry
5477,아름다운 흉기 :히가시노 게이고 장편소설,9788925563206,2,지은이: 히가시노 게이고 ;옮긴이: 민경욱,RHK(알에이치코리아),여성,60대 이상,Fiction
5478,지금도 사야 할 아파트는 있다 :빠숑의 부동산 프리미엄 투자법,9788925565620,2,김학렬 지음,RHK(알에이치코리아),여성,60대 이상,Business & Economics
5479,은교 :박범신 장편소설,9788954610681,3,지은이: 박범신,문학동네,남성,50대,Fiction
5480,달에게 들려주고 싶은 이야기 :신경숙 짧은 소설,9788954620666,3,지은이: 신경숙,문학동네,남성,50대,Fiction
5481,"사람의 목소리는 빛보다 멀리 간다 :위화, 열 개의 단어로 중국을 말하다",9788954618991,3,위화 지음 ;김태성 옮김,문학동네,남성,50대,Fiction
5482,외투,9788954616430,3,지은이: 니콜라이 바실리예비치 고골 ;옮긴이: 이항재,문학동네,남성,50대,Fiction
5483,당신의 인생을 정리해드립니다 - 삶이 바뀌는 신박한 정리,9791165342333,61,이지영 (지은이),쌤앤파커스,여성,40대,Family & Relationships
5484,"안녕, 내 친구!",9788943311285,9,로드 캠벨,보림,여성,영유아(0~5),Self-Help
5485,미녀와 야수,9788939570450,9,디즈니 (지은이),꿈꾸는달팽이(꿈달),여성,영유아(0~5),Fiction
5486,낸시는 멋쟁이,9788911027101,9,제인 오코너 글;김영선 옮김,국민서관,여성,영유아(0~5),Clothing and dress
5487,Knuffle Bunny Too : A Case of Mistaken Identity (Paperback),9781406313826,9,모 윌렘스,WalkerBooks,여성,영유아(0~5),Children's stories
5488,Pants (Paperback),9780552555722,9,Giles Andreae,JYbooks(제이와이북스),여성,영유아(0~5),Foreign Language Study
5489,짜장면 나왔습니다!,9791188867196,15,이경미 (지은이),노란상상,여성,유아(6~7),Fiction
5490,졸려 졸려 크리스마스,9791187287872,15,"타카하시 카즈에 (지은이), 김소연 (옮긴이)",천개의바람,여성,유아(6~7),Bears
5491,(마녀 위니의)새 컴퓨터,9788949111278,22,코키 폴 그림;노은정 옮김,비룡소,여성,유아(6~7),"Children's stories, English"
5492,마녀 위니의 공룡 소동,9788949112312,22,밸러리 토머스 글 ;노은정 옮김,비룡소,여성,유아(6~7),Children's stories
5493,프랑스에서 보물찾기,9788937814136,49,김윤수,아이세움,남성,초등(8~13),"Comic books, strips, etc"
5494,미국에서 보물찾기,9788937840258,49,곰돌이 co. 글;강경효 그림,대한교과서,남성,초등(8~13),"Comic books, strips, etc"
5495,도서관 고양이,9791163930334,15,"최지혜 (지은이), 김소라 (그림)",한울림어린이(한울림),여성,유아(6~7),Philosophy
5496,(나의 행복한) 물리학 특강,9788934957843,2,월터 르윈 지음 ;고중숙 옮김,김영사,남성,청소년(14~19),Health & Fitness
5497,(만화) 마키아벨리 군주론 =(II) princilpe,9788934962328,2,손영운 글 ;동방광석 그림,김영사,남성,청소년(14~19),Social Science
5498,"미움, 우정, 구애, 사랑, 결혼",9788901065755,2,지은이: 앨리스 먼로;옮긴이: 서정은,웅진씽크빅,남성,청소년(14~19),Literary Collections
5499,떠난 후에 남겨진 것들 - 유품정리사가 떠난 이들의 뒷모습에서 배운 삶의 의미,9788935213283,2,"김새별, 전애원 (지은이)",청림출판,남성,청소년(14~19),Literary Collections
5500,괴물 사냥꾼 :이하 장편소설,9788934993308,2,이하 지음,김영사,남성,청소년(14~19),Psychology
5501,검은 얼굴의 여우 :미쓰다 신조 장편소설,9788934984535,2,지은이: 미쓰다 신조 ;옮긴이: 현정수,김영사,남성,청소년(14~19),Fiction
5502,밀리언달러 힙합의 탄생 :대한민국 최고의 힙합 아티스트 12인이 말하는 내 힙합의 모든 것,9788934979203,2,힙합인터뷰: 김봉현,김영사,남성,청소년(14~19),Art
5503,꼴따먹기,9788964804780,4,이춘희 글 ;김품창 그림,이퍼블릭,남성,유아(6~7),Korea
5504,나무가 된 꼬마 씨앗,9788964805312,4,크리스티나 발렌티니 글 ;최재숙 옮김,이퍼블릭,남성,유아(6~7),Growth
5505,너도 보이니?,9788959980666,4,월터 윅 지음 ;김철호 옮김,달리,남성,유아(6~7),Picture puzzles
5506,강아지똥 할아버지 :권정생 이야기,9788958283607,4,장주식 글 ;최석운 그림,사계절출판사,남성,유아(6~7),Literary Collections
5507,Game on!,9788953940864,4,by Susan Amerikaner ;illustrated by the Disney Storybook Artists,Moonjinmedia,남성,유아(6~7),Juvenile Nonfiction
5508,할아버지의 이야기 나무,9788954616744,4,레인 스미스 글·그림 ;김경연 옮김,문학동네,남성,유아(6~7),Gardens
5509,"그날, 어둠이 찾아왔어",9788954622356,4,레모니 스니켓 글 ;김경연 옮김,문학동네,남성,유아(6~7),Fear of the dark
5510,이렇게 널 사랑해 :엄마가,9788953588813,4,가브리엘라 케셀만 글 ;유아가다 옮김,한솔교육,남성,유아(6~7),Fiction
5511,마법천자문 :부수마법 篇,9788950939250,4,글: 김성재 ;김기수,북이십일 아울북,남성,유아(6~7),Juvenile Nonfiction
5512,신기한 스쿨버스 6 - 공룡 시대로 가다,9788949154060,4,"조애너 콜 (지은이), 브루스 디건 (그림), 이강환 (옮긴이), 서울초등기초과학연구회 (감수)",비룡소,남성,유아(6~7),Dinosaurs
5513,빈 집에 온 손님,9788949140261,4,황선미 글 ;김종도 그림,비룡소,남성,유아(6~7),Foxes
5514,우리는 쌍둥이 언니,9788949112671,4,염혜원 글·그림,비룡소,남성,유아(6~7),Fiction
5515,웃기는 동물 사전,9788943311780,4,"아드리엔 바르망 (지은이), 안수연 (옮긴이), 박시룡 (감수)",보림,남성,유아(6~7),Juvenile Nonfiction
5516,십장생을 찾아서:최향랑 그림책,9788936454142,4,최향랑,창비,남성,유아(6~7),Grandfathers
5517,할아버지는 외계인일지도 몰라!,9788932374574,4,"엠마 로베르 (지은이), 레미 샤이아르 (그림), 김영신 (옮긴이)",현암주니어,남성,유아(6~7),Literary Collections
5518,Why? 교통수단,9788930202596,4,글: 이의정 ;만화: 손영목,예림당,남성,유아(6~7),Korean language materials
5519,심술쟁이 개구리,9788911126255,4,"에드 비어 (지은이), 김영선 (옮긴이)",국민서관,남성,유아(6~7),Fiction
5520,딱 하나 고를게,9788911125821,4,"로렌 차일드 (지은이), 김난령 (옮긴이)",국민서관,남성,유아(6~7),Fiction
5521,Sally likes soup,9788954841870,4,written by Rick Walton;illustrated by Viviana Garofoli,,여성,유아(6~7),Psychology
5522,루비 공주의 엄청난 생일 선물,9788967493387,6,글: 캐릴 하트 ;옮김: 최용은,키즈엠,여성,유아(6~7),Birthdays
5523,"화가의 마지막 그림 :삶의 마지막 순간, 손끝에서 피어난 한 점의 그림",9788974837945,4,이유리 지음,서해문집,,,Art
5524,"거짓말, 딱 한 개만 더 :히가시노 게이고 소설집",9788972754350,4,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,,,Literary Collections
5525,로마의 탄생과 포에니전쟁,9788934939955,2,김창회 글 ;진선규 그림,김영사,남성,청소년(14~19),Education
5526,그 많던 싱아는 누가 다 먹었을까 :박완서 장편소설,9788933801925,2,지은이: 박완서,세계사,남성,청소년(14~19),Literary Collections
5527,아이 엠 넘버 포 :피타커스 로어 장편소설,9788933830468,2,지은이: 피타커스 로어 ;옮긴이: 이수영,세계사,남성,청소년(14~19),Extraterrestrial beings
5528,킬러 안데르스와 그의 친구 둘 :요나스 요나손 장편소설,9788932917993,2,지은이: 요나스 요나손 ;옮긴이: 임호경,열린책들,남성,청소년(14~19),Fiction
5529,카산드라의 거울 :베르나르 베르베르 장편소설,9788932910680,2,지은이: 베르나르 베르베르 ;옮긴이: 임호경,열린책들,남성,청소년(14~19),Fiction
5530,뽀뽀는 이제 그만!,9788932372686,2,마누엘라 모나리 글 ;한리나 옮김,현암사,남성,청소년(14~19),Fiction
5531,좀머씨 이야기,9788932902623,2,파트리크 쥐스킨트 지음;유혜자 옮김,열린책들,남성,청소년(14~19),Fiction
5532,비블리아 고서당 사건수첩 :시오리코 씨와 기묘한 손님들,9788926793633,2,미카미 엔 지음 ;최고은 옮김,디앤씨미디어,남성,청소년(14~19),Antiquarian booksellers
5533,왜? 하고 물으면 과학이 답해요 : 화학 - 생활에서 출발하는 궁금한 과학 이야기,9788927747079,2,"정성욱, 이재아 (지은이), 김다예 (그림)",다락원,남성,청소년(14~19),Juvenile Fiction
5534,"(더 큰 나를 위해) 나를 버리다 :도전한다는 것, 자신을 내려놓는다는 것",9788927800309,2,박지성 지음,중앙북스,남성,청소년(14~19),Soccer players
5535,칸트 철학에의 초대=Immanuel Kant,9788930610384,2,한자경 지음,서광사,남성,청소년(14~19),Philosophy
5536,사회정의론,9788930625128,2,"존 롤스 (지은이), 황경식 (옮긴이)",서광사,남성,청소년(14~19),Ethics
5537,Why? people 마거릿 대처 =Margaret Hilda Thatcher,9788930232258,2,글쓴이: 김현재 ;그린이: 이두원,예림당,남성,청소년(14~19),Business & Economics
5538,Why? 상대성 이론,9788930219662,2,"조영선 (지은이), 이영호 (그림), 정완상 (감수)",예림당,남성,청소년(14~19),Education
5539,백두산 대폭발:로재성 장편소설,9788930006033,2,지은이: 로재성,나남,남성,청소년(14~19),Paektu Mountain (Korea)
5540,서울 시,9788927804093,2,지은이: 하상욱,중앙북스,남성,청소년(14~19),Korean poetry
5541,Presto Change-O (Paperback),9781904550525,2,Wood|Audrey,ChildsPlayIntlLtd,남성,청소년(14~19),Fiction
5542,A to Z Mysteries #M The Missing Mummy,9788925602769,2,Ron Roy,LANGUAGEWORLD,남성,청소년(14~19),Juvenile Fiction
5543,The Haunted Hotel (A to Z Mysteries #H),9788925602714,2,Ron Roy,LANGUAGEWORLD,남성,청소년(14~19),Juvenile Fiction
5544,The Goose's Gold (A to Z Mysteries #G),9788925602707,2,Ron Roy,LANGUAGEWORLD,남성,청소년(14~19),Juvenile Fiction
5545,나의 가해자들에게 :학교 폭력의 기억을 안고 어른이 된 그들과의 인터뷰,9788925567730,2,씨리얼 지음,RHK(알에이치코리아),남성,청소년(14~19),Literary Collections
5546,여자는 힘이 세다 : 한국편,9788909074513,2,유영소,교학사,남성,청소년(14~19),Women
5547,26년,9788901141039,2,강풀 글·그림,웅진씽크빅,남성,청소년(14~19),Fiction
5548,어게인,9788901140926,2,강풀 글·그림,웅진씽크빅,남성,청소년(14~19),Fiction
5549,당신의 모든 순간,9788901121512,2,강풀 글·그림,웅진씽크빅,남성,청소년(14~19),Comics & Graphic Novels
5550,벤자민 버튼의 시간은 거꾸로 간다,9788901091020,2,F. 스콧 피츠제럴드 [저] ;케빈 코넬 그림,웅진씽크빅,남성,청소년(14~19),Literary Collections
5551,(만화로 배우는) 의학의 역사,9791157843688,3,글: 장 노엘 파비아니 ;번역: 김모,한빛비즈,남성,청소년(14~19),History
5552,더 믹서 :프리미어리그 역사와 전술의 모든 것,9791160072297,3,마이클 콕스 지음 ;한만성 옮김,한즈미디어,남성,청소년(14~19),Health & Fitness
5553,"제국대학의 조센징 :대한민국 엘리트의 기원, 그들은 돌아와서 무엇을 하였나?",9791160802726,3,정종현 지음,Humanist(휴머니스트 출판그룹),남성,청소년(14~19),Social Science
5554,내가 죽어야 하는 밤 :제바스티안 피체크 장편소설,9791162205884,3,지은이: 제바스티안 피체크 ;옮긴이: 배명자,위즈덤하우스 미디어그룹,남성,청소년(14~19),Fiction
5555,(이순구의) 웃는 얼굴,9788958074311,6,그림: 이순구 ;동시: 신형건 외,뜨인돌출판,여성,유아(6~7),"Children's poetry, Korean"
5556,Why? 일본,9788930200936,4,글: 전재운 ;그림: 최병국,예림당,여성,유아(6~7),Japan
